"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"768","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6559682,0.94215423628557,0.762674697750121,0.974522611352023,0.0547386947005362,0.588658628269725,0.205882830230345,0.588658628269725,0.254655356486317,0.988657562160044,24850.73158728,0.000279538,65481090.2533626,1e-04,"3_118_14",3,118,14,1769,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,0
"769","(Intercept)",93981.4348709213,14755085.2747346,0.0513271041048535,93981.4348709213,0.0458167652731664,14755085.2747346,0.0513271041048535,93981.4348709213,0.0458167652731664,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"770","trend",0.098244524055796,27489459.3108997,0.095624953266294,175092.097521654,0.0853589173686697,27489459.3108997,0.095624953266294,175092.097521654,0.0853589173686697,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"771","season",0.142867269687765,52302.0898107589,0.000181938278134858,333.134330004834,0.000162405877535581,52302.0898107589,0.000181938278134858,333.134330004834,0.000162405877535581,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"772","holiday",0.940883844962432,6548094.2187167,0.022778229159269,261923.768748668,0.127690110804362,6548094.2187167,0.022778229159269,261923.768748668,0.127690110804362,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"773","competitor_sales_B",0.244291438275662,212835722.46428,0.74037127408959,1355641.54435847,0.660887020055945,212835722.46428,0.74037127408959,1355641.54435847,0.660887020055945,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"774","events",0,0,0,0,0,0,0,0,0,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"775","tv_S",249753.424269508,8308315.01003539,0.0289013408947359,52919.2038855757,0.0257985712412064,8308315.01003539,0.0289013408947359,52919.2038855757,0.0257985712412064,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,7774236.44,49517.4295541401,113114.886267494,63597.4567133539,14362.0557490033,0.206047362680601,0.32214074935806,0.290040413614371,1.06869852417756,0.93571758300085,5,FALSE,0.932520638947653,0.016558566149248,0.717984249396101,1.14655957649713,0.610934572954881
"776","ooh_S",281881.230055714,10955300.1694285,0.0381091550354519,69778.9819708821,0.0340178594033109,10955300.1694285,0.0381091550354519,69778.9819708821,0.0340178594033109,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,24719081.6,157446.379617834,160589.279449499,3142.89983166463,74729.2920745502,0.655151359349006,0.424773085969828,0.474633283127492,0.443192038713465,2.25635822092582,5,FALSE,0.413442746369715,0.00786976179629413,0.311253664662659,0.514941937285654,0.641047655185488
"777","print_S",196687.655794595,2857660.55047733,0.00994067047662797,18201.6595571804,0.00887346702738469,2857660.55047733,0.00994067047662797,18201.6595571804,0.00887346702738469,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,1804904.93333333,11496.2097664544,17680.1164700741,6183.90670361978,8677.22922043286,0.0478369682055284,0.110800915712729,0.754790439345739,1.58327482943921,0.63160228496413,5,FALSE,1.47481867508604,0.0388909073301893,0.971138411155049,1.97772818348558,0.174271657899947
"778","facebook_S",23067.3323788115,705230.234262627,0.00245321697420953,4491.91232014412,0.00218984624657359,705230.234262627,0.00245321697420953,4491.91232014412,0.00218984624657359,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,1002234.0659765,6383.65647118789,6741.2418508344,357.58537964651,3888.25006398582,0.0265630827769259,0.0273440999602102,0.609094502740727,0.703658215384552,1.42114449620047,5,FALSE,1.76231025230402,0.106458959146751,0.387432304626187,3.14284499120266,0.298523805596249
"779","search_S",198610.882292445,2964441.08795157,0.0103121177208332,18881.7903691183,0.0092050367018465,2964441.08795157,0.0103121177208332,18881.7903691183,0.0092050367018465,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,2429880,15476.9426751592,27520.9186883775,12043.9760132183,27291.3231164076,0.0644012269879381,0.114941148999173,1.76335363444944,1.21999485075459,0.819675590746533,5,FALSE,1.81096167004549,0.0686831858801092,0.924051091970682,2.70173634500482,0.0245833415169991
"780","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,"3_119_11",3,119,11,1781,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0
"781","(Intercept)",183875.843083352,28868507.3640862,0.1004427613326,183875.843083352,0.0901883949259319,28868507.3640862,0.1004427613326,183875.843083352,0.0901883949259319,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"782","trend",0.21053770095136,58909823.415968,0.204966098831864,375221.805197248,0.184040773298374,58909823.415968,0.204966098831864,375221.805197248,0.184040773298374,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"783","season",0.286068830605651,104726.559855835,0.000364377164503839,667.048151947995,0.000327177301562272,104726.559855835,0.000364377164503839,667.048151947995,0.000327177301562272,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"784","holiday",0.88930560354108,6189134.72943329,0.0215339773076436,247565.389177331,0.121427179964015,6189134.72943329,0.0215339773076436,247565.389177331,0.121427179964015,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"785","competitor_sales_B",0.190328507909065,165821224.731846,0.576945024886896,1056186.14478883,0.51804376009486,165821224.731846,0.576945024886896,1056186.14478883,0.51804376009486,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"786","events",0,0,0,0,0,0,0,0,0,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"787","tv_S",356467.302325363,7335881.17912455,0.0255238746204032,46725.3578288188,0.0229181003565038,7335881.17912455,0.0255238746204032,46725.3578288188,0.0229181003565038,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,7774236.44,49517.4295541401,104718.567924335,55201.1383701949,12715.5439681249,0.206047362680601,0.266574116129534,0.256789257492098,0.943614364669947,1.05975495651741,5,FALSE,0.932520638947653,0.016558566149248,0.717984249396101,1.14655957649713,0.548509824133645
"788","ooh_S",271060.952598007,11419160.8776514,0.0397309094019664,72733.5087748498,0.0356747156327726,11419160.8776514,0.0397309094019664,72733.5087748498,0.0356747156327726,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,24719081.6,157446.379617834,163314.165309448,5867.78569161403,72715.9049787965,0.655151359349006,0.414953928992638,0.46184551944159,0.461957327640013,2.16470210594703,5,FALSE,0.413442746369715,0.00786976179629413,0.311253664662659,0.514941937285654,0.707800324134112
"789","print_S",192104.136491093,2461990.15208441,0.00856605040677183,15681.4659368434,0.00769152825740396,2461990.15208441,0.00856605040677183,15681.4659368434,0.00769152825740396,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,1804904.93333333,11496.2097664544,17686.4064476181,6190.19668116374,4359.13074841781,0.0478369682055284,0.0894647599499204,0.379179819868775,1.36405530652385,0.73310810435421,5,FALSE,1.47481867508604,0.0388909073301893,0.971138411155049,1.97772818348558,0.117528296944308
"790","facebook_S",95949.4014741378,2081261.81395068,0.0072413748661411,13256.4446748451,0.0065020910175065,2081261.81395068,0.0072413748661411,13256.4446748451,0.0065020910175065,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,1002234.0659765,6383.65647118789,6397.62536877238,13.9688975844838,12823.723168659,0.0265630827769259,0.0756297048631127,2.00883666383644,2.07662250227232,0.481551172110367,5,FALSE,1.76231025230402,0.106458959146751,0.387432304626187,3.14284499120266,0.0839447903455839
"791","search_S",73947.5623265591,4220811.30382876,0.0146855511812096,26884.1484320303,0.0131862791510695,4220811.30382876,0.0146855511812096,26884.1484320303,0.0131862791510695,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,2429880,15476.9426751592,28088.5540368308,12611.6113616716,49737.4649821213,0.0644012269879381,0.153377490064795,3.21364923460955,1.73704516429978,0.575690270208436,5,FALSE,1.81096167004549,0.0686831858801092,0.924051091970682,2.70173634500482,0.0466643449473494
"792","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,"3_119_12",3,119,12,1782,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0
"793","(Intercept)",332667.010277477,52228720.6135638,0.18136273761364,332667.010277477,0.162658178067287,52228720.6135638,0.18136273761364,332667.010277477,0.162658178067287,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"794","trend",0.0897041419486044,25099804.6335372,0.0871583532667206,159871.367092594,0.0781694141379319,25099804.6335372,0.0871583532667206,159871.367092594,0.0781694141379319,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"795","season",0.252657730264073,92495.1343196677,0.000321186706836541,589.140982927819,0.000288061623026218,92495.1343196677,0.000321186706836541,589.140982927819,0.000288061623026218,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"796","holiday",0.90119770438445,6271897.97082359,0.0217789862102537,250875.918832944,0.122666265718041,6271897.97082359,0.0217789862102537,250875.918832944,0.122666265718041,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"797","competitor_sales_B",0.198335870765231,172797534.956041,0.600034494897764,1100621.24175822,0.538150884805868,172797534.956041,0.600034494897764,1100621.24175822,0.538150884805868,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"798","events",0,0,0,0,0,0,0,0,0,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA
"799","tv_S",299253.224101009,8953968.92056544,0.0310924008259063,57031.649175576,0.0278857351660275,8953968.92056544,0.0310924008259063,57031.649175576,0.0278857351660275,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,7774236.44,49517.4295541401,109898.799542301,60381.3699881609,18260.8779572618,0.206047362680601,0.287006055452553,0.368776774596028,1.15174898392535,0.868244742523527,2,TRUE,1.14437503291765,0.0203079659003454,0.935171950047555,1.35430776616069,0.606919248530764
"800","ooh_S",237473.458837045,12709614.9813819,0.0441337742904646,80952.9616648531,0.039582107172493,12709614.9813819,0.0441337742904646,80952.9616648531,0.039582107172493,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,24719081.6,157446.379617834,162445.104935981,4998.7253181462,83787.5664784843,0.655151359349006,0.407387661771865,0.53216572322501,0.514162103068665,1.94491191402812,2,TRUE,0.449701821855063,0.00901711556774275,0.356981125666082,0.543085244169061,0.706846522841977
"801","print_S",72150.6542419792,2323468.86190976,0.00806817912837343,14799.1647255399,0.00723608021476529,2323468.86190976,0.00806817912837343,14799.1647255399,0.00723608021476529,TRUE,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_120_4",3,120,4,1789,1,1804904.93333333,11496.2097664544,18176.91424202,6680.70447556569,9209.6898542502,0.0478369682055284,0.0744753124496485,0.80110662917128,1.28730816731645,0.776814771621173,2,TRUE,1.57569875128283,0.0529163383017199,1.03123208253833,2.12337162761375,0.224920542537927
